serial no,distance,latitude,longitude
3965.0,99100.0,21.956053070932228,91.25607149713653
3966.0,99125.0,21.955832076045112,91.25602195751406
3967.0,99150.0,21.955611081137118,91.25597241804479
3968.0,99175.0,21.95539008620825,91.25592287872865
3969.0,99200.0,21.955169091258494,91.25587333956571
3970.0,99225.0,21.954948096287854,91.25582380055596
3971.0,99250.0,21.954727101296335,91.25577426169929
3972.0,99275.0,21.954506106283944,91.25572472299586
3973.0,99300.0,21.954285111250666,91.25567518444552
3974.0,99325.0,21.95406411619651,91.25562564604837
3975.0,99350.0,21.95384312112147,91.25557610780436
3976.0,99375.0,21.95362212602556,91.25552656971354
3977.0,99400.0,21.953401130908766,91.25547703177585
3978.0,99425.0,21.953180135771092,91.2554274939913
3979.0,99450.0,21.952959140612535,91.2553779563599
3980.0,99475.0,21.95273814543311,91.25532841888162
3981.0,99500.0,21.952517150232808,91.25527888155648
3982.0,99525.0,21.95229615501162,91.25522934438453
3983.0,99550.0,21.952075159769556,91.25517980736566
3984.0,99575.0,21.951854164506617,91.25513027049999
3985.0,99600.0,21.951633169222806,91.2550807337874
3986.0,99625.0,21.951412173918108,91.25503119722794
3987.0,99650.0,21.95119117859254,91.25498166082161
3988.0,99675.0,21.9509701832461,91.25493212456843
3989.0,99700.0,21.95074918787877,91.25488258846832
3990.0,99725.0,21.95052819249058,91.25483305252135
3991.0,99750.0,21.950307197081507,91.25478351672757
3992.0,99775.0,21.95008620165156,91.25473398108682
3993.0,99800.0,21.949865206200737,91.2546844455992
3994.0,99825.0,21.949644210729044,91.25463491026471
3995.0,99850.0,21.94942321523647,91.25458537508337
3996.0,99875.0,21.949202219723027,91.2545358400551
3997.0,99900.0,21.948981224188707,91.25448630517991
3998.0,99925.0,21.948760228633514,91.25443677045786
3999.0,99950.0,21.948539233057446,91.25438723588888
4000.0,99975.0,21.948318237460512,91.25433770147299
4001.0,100000.0,21.948097241842703,91.25428816721023
4002.0,100025.0,21.947876246204018,91.25423863310061
4003.0,100050.0,21.94765525054446,91.25418909914401
4004.0,100075.0,21.947434254864035,91.25413956534055
4005.0,100100.0,21.947213259162734,91.25409003169011
4006.0,100125.0,21.946992263440563,91.25404049819281
4007.0,100150.0,21.946771267697525,91.25399096484858
4008.0,100175.0,21.946550271933614,91.25394143165744
4009.0,100200.0,21.94632927614883,91.25389189861937
4010.0,100225.0,21.94610828034318,91.25384236573439
4011.0,100250.0,21.945887284516647,91.25379283300248
4012.0,100275.0,21.94566628866926,91.2537433004236
4013.0,100300.0,21.945445292800994,91.25369376799785
4014.0,100325.0,21.94522429691186,91.25364423572512
4015.0,100350.0,21.945003301001865,91.25359470360553
4016.0,100375.0,21.944782305070987,91.25354517163896
4017.0,100400.0,21.944561309119248,91.25349563982547
4018.0,100425.0,21.944340313146643,91.25344610816501
4019.0,100450.0,21.94411931715317,91.25339657665762
4020.0,100475.0,21.94389832113882,91.25334704530326
4021.0,100500.0,21.94367732510361,91.25329751410203
4022.0,100525.0,21.943456329047528,91.25324798305383
4023.0,100550.0,21.943235332970588,91.25319845215859
4024.0,100575.0,21.94301433687278,91.25314892141648
4025.0,100600.0,21.942793340754097,91.2530993908274
4026.0,100625.0,21.94257234461455,91.25304986039134
4027.0,100650.0,21.94235134845414,91.25300033010836
4028.0,100675.0,21.942130352272862,91.25295079997841
4029.0,100700.0,21.94190935607072,91.25290127000147
4030.0,100725.0,21.941688359847713,91.25285174017756
4031.0,100750.0,21.94146736360384,91.25280221050673
4032.0,100775.0,21.9412463673391,91.25275268098892
4033.0,100800.0,21.941025371053502,91.25270315162413
4034.0,100825.0,21.94080437474704,91.25265362241237
4035.0,100850.0,21.940583378419706,91.25260409335363
4036.0,100875.0,21.94036238207151,91.25255456444785
4037.0,100900.0,21.940141385702454,91.25250503569515
4038.0,100925.0,21.939920389312537,91.25245550709548
4039.0,100950.0,21.93969939290175,91.25240597864877
4040.0,100975.0,21.93947839647011,91.25235645035514
4041.0,101000.0,21.9392574000176,91.25230692221447
4042.0,101025.0,21.93903640354423,91.25225739422683
4043.0,101050.0,21.938815407049994,91.25220786639215
4044.0,101075.0,21.9385944105349,91.25215833871056
4045.0,101100.0,21.938373413998946,91.25210881118193
4046.0,101125.0,21.938152417442137,91.25205928380626
4047.0,101150.0,21.937931420864455,91.25200975658367
4048.0,101175.0,21.93771042426592,91.251960229514
4049.0,101200.0,21.937489427646515,91.25191070259734
4050.0,101225.0,21.937268431006263,91.25186117583371
4051.0,101250.0,21.937047434345146,91.25181164922304
4052.0,101275.0,21.936826437663168,91.2517621227654
4053.0,101300.0,21.936605440960335,91.25171259646066
4054.0,101325.0,21.93638444423663,91.25166307030895
4055.0,101350.0,21.93616344749208,91.25161354431026
4056.0,101375.0,21.935942450726667,91.25156401846448
4057.0,101400.0,21.935721453940396,91.25151449277172
4058.0,101425.0,21.935500457133266,91.25146496723193
4059.0,101450.0,21.935279460305278,91.2514154418451
4060.0,101475.0,21.935058463456432,91.25136591661123
4061.0,101500.0,21.934837466586732,91.25131639153028
4062.0,101525.0,21.934616469696174,91.2512668666024
4063.0,101550.0,21.93439547278476,91.25121734182744
4064.0,101575.0,21.934174475852487,91.25116781720544
4065.0,101600.0,21.93395347889936,91.25111829273635
4066.0,101625.0,21.933732481925375,91.25106876842028
4067.0,101650.0,21.933511484930534,91.25101924425712
4068.0,101675.0,21.933290487914842,91.25096972024699
4069.0,101700.0,21.93306949087829,91.25092019638976
4070.0,101725.0,21.932848493820885,91.25087067268544
4071.0,101750.0,21.932627496742626,91.25082114913408
4072.0,101775.0,21.93240649964351,91.2507716257357
4073.0,101800.0,21.93218550252354,91.25072210249027
4074.0,101825.0,21.93196450538272,91.25067257939776
4075.0,101850.0,21.931743508221047,91.25062305645815
4076.0,101875.0,21.93152251103852,91.25057353367151
4077.0,101900.0,21.931301513835134,91.25052401103778
4078.0,101925.0,21.9310805166109,91.25047448855702
4079.0,101950.0,21.93085951936581,91.25042496622916
4080.0,101975.0,21.930638522099873,91.25037544405427
4081.0,102000.0,21.93041752481308,91.25032592203223
4082.0,102025.0,21.930196527505437,91.25027640016316
4083.0,102050.0,21.929975530176932,91.250226878447
4084.0,102075.0,21.92975453282759,91.2501773568838
4085.0,102100.0,21.929533535457395,91.25012783547345
4086.0,102125.0,21.92931253806634,91.25007831421601
4087.0,102150.0,21.929091540654447,91.25002879311154
4088.0,102175.0,21.928870543221695,91.24997927215992
4089.0,102200.0,21.928649545768096,91.24992975136126
4090.0,102225.0,21.928428548293645,91.24988023071546
4091.0,102250.0,21.928207550798348,91.24983071022257
4092.0,102275.0,21.927986553282203,91.24978118988258
4093.0,102300.0,21.92776555574521,91.2497316696955
4094.0,102325.0,21.92754455818736,91.24968214966134
4095.0,102350.0,21.927323560608666,91.24963262978002
4096.0,102375.0,21.927102563009125,91.24958311005162
4097.0,102400.0,21.926881565388733,91.24953359047612
4098.0,102425.0,21.926660567747494,91.24948407105353
4099.0,102450.0,21.926439570085407,91.24943455178379
4100.0,102475.0,21.926218572402483,91.24938503266691
4101.0,102500.0,21.9259975746987,91.24933551370293
4102.0,102525.0,21.925776576974076,91.24928599489186
4103.0,102550.0,21.9255555792286,91.24923647623365
4104.0,102575.0,21.925334581462288,91.24918695772828
4105.0,102600.0,21.925113583675117,91.24913743937583
4106.0,102625.0,21.92489258586711,91.24908792117617
4107.0,102650.0,21.924671588038255,91.24903840312948
4108.0,102675.0,21.924450590188556,91.24898888523558
4109.0,102700.0,21.92422959231801,91.24893936749459
4110.0,102725.0,21.924008594426617,91.24888984990645
4111.0,102750.0,21.923787596514387,91.24884033247116
4112.0,102775.0,21.923566598581306,91.24879081518873
4113.0,102800.0,21.923345600627382,91.24874129805914
4114.0,102825.0,21.92312460265262,91.24869178108247
4115.0,102850.0,21.922903604657012,91.24864226425859
4116.0,102875.0,21.922682606640556,91.24859274758757
4117.0,102900.0,21.922461608603268,91.24854323106939
4118.0,102925.0,21.922240610545128,91.24849371470407
4119.0,102950.0,21.922019612466148,91.2484441984916
4120.0,102975.0,21.921798614366324,91.24839468243192
4121.0,103000.0,21.921577616245663,91.2483451665251
4122.0,103025.0,21.921356618104156,91.24829565077113
4123.0,103050.0,21.92113561994181,91.24824613517
4124.0,103075.0,21.920914621758623,91.24819661972168
4125.0,103100.0,21.920693623554595,91.24814710442621
4126.0,103125.0,21.920472625329733,91.24809758928353
4127.0,103150.0,21.920251627084024,91.2480480742937
4128.0,103175.0,21.920030628817475,91.24799855945673
4129.0,103200.0,21.919809630530086,91.2479490447725
4130.0,103225.0,21.91958863222186,91.24789953024111
4131.0,103250.0,21.91936763389279,91.24785001586258
4132.0,103275.0,21.91914663554289,91.24780050163685
4133.0,103300.0,21.918925637172148,91.2477509875639
4134.0,103325.0,21.91870463878056,91.24770147364382
4135.0,103350.0,21.918483640368144,91.24765195987646
4136.0,103375.0,21.918262641934888,91.24760244626196
4137.0,103400.0,21.91804164348079,91.24755293280026
4138.0,103425.0,21.917820645005857,91.24750341949135
4139.0,103450.0,21.917599646510087,91.2474539063353
4140.0,103475.0,21.917378647993477,91.24740439333198
4141.0,103500.0,21.917157649456033,91.24735488048145
4142.0,103525.0,21.916936650897757,91.24730536778372
4143.0,103550.0,21.91671565231864,91.24725585523879
4144.0,103575.0,21.916494653718686,91.24720634284665
4145.0,103600.0,21.9162736550979,91.24715683060731
4146.0,103625.0,21.916052656456273,91.2471073185207
4147.0,103650.0,21.91583165779382,91.2470578065869
4148.0,103675.0,21.91561065911053,91.24700829480594
4149.0,103700.0,21.9153896604064,91.24695878317766
4150.0,103725.0,21.91516866168144,91.24690927170218
4151.0,103750.0,21.914947662935646,91.2468597603795
4152.0,103775.0,21.91472666416902,91.2468102492096
4153.0,103800.0,21.914505665381554,91.24676073819245
4154.0,103825.0,21.914284666573256,91.24671122732809
4155.0,103850.0,21.91406366774413,91.24666171661647
4156.0,103875.0,21.91384266889417,91.24661220605759
4157.0,103900.0,21.913621670023375,91.2465626956515
4158.0,103925.0,21.91340067113175,91.24651318539816
4159.0,103950.0,21.913179672219293,91.24646367529755
4160.0,103975.0,21.912958673286003,91.24641416534973
4161.0,104000.0,21.91273767433188,91.24636465555466
4162.0,104025.0,21.91251667535693,91.24631514591232
4163.0,104050.0,21.912295676361147,91.24626563642272
4164.0,104075.0,21.912074677344535,91.24621612708586
4165.0,104100.0,21.91185367830709,91.24616661790179
4166.0,104125.0,21.911632679248818,91.24611710887041
4167.0,104150.0,21.911411680169714,91.24606759999182
4168.0,104175.0,21.91119068106978,91.24601809126591
4169.0,104200.0,21.91096968194901,91.2459685826928
4170.0,104225.0,21.910748682807423,91.24591907427236
4171.0,104250.0,21.910527683645,91.24586956600467
4172.0,104275.0,21.91030668446176,91.24582005788972
4173.0,104300.0,21.910085685257673,91.2457705499275
4174.0,104325.0,21.90986468603277,91.24572104211796
4175.0,104350.0,21.90964368678704,91.24567153446117
4176.0,104375.0,21.909422687520475,91.24562202695711
4177.0,104400.0,21.909201688233086,91.24557251960573
4178.0,104425.0,21.90898068892487,91.24552301240709
4179.0,104450.0,21.90875968959583,91.24547350536119
4180.0,104475.0,21.908538690245955,91.24542399846797
4181.0,104500.0,21.90831769087527,91.24537449172743
4182.0,104525.0,21.908096691483745,91.24532498513963
4183.0,104550.0,21.9078756920714,91.24527547870457
4184.0,104575.0,21.90765469263822,91.24522597242213
4185.0,104600.0,21.907433693184224,91.24517646629243
4186.0,104625.0,21.907212693709404,91.24512696031542
4187.0,104650.0,21.906991694213755,91.24507745449114
4188.0,104675.0,21.906770694697286,91.24502794881948
4189.0,104700.0,21.90654969515999,91.24497844330057
4190.0,104725.0,21.90632869560187,91.24492893793433
4191.0,104750.0,21.90610769602293,91.24487943272078
4192.0,104775.0,21.905886696423163,91.24482992765991
4193.0,104800.0,21.905665696802576,91.24478042275172
4194.0,104825.0,21.905444697161155,91.24473091799621
4195.0,104850.0,21.905223697498922,91.24468141339338
4196.0,104875.0,21.905002697815863,91.24463190894323
4197.0,104900.0,21.904781698111982,91.24458240464577
4198.0,104925.0,21.904560698387286,91.24453290050093
4199.0,104950.0,21.90433969864176,91.24448339650883
4200.0,104975.0,21.90411869887542,91.24443389266935
4201.0,105000.0,21.90389769908825,91.24438438898255
4202.0,105025.0,21.90367669928026,91.24433488544838
4203.0,105050.0,21.903455699451456,91.24428538206689
4204.0,105075.0,21.90323469960183,91.24423587883808
4205.0,105100.0,21.903013699731385,91.2441863757619
4206.0,105125.0,21.90279269984011,91.2441368728384
4207.0,105150.0,21.90257169992803,91.24408737006752
4208.0,105175.0,21.902350699995118,91.24403786744932
4209.0,105200.0,21.9021297000414,91.24398836498375
4210.0,105225.0,21.901908700066848,91.2439388626708
4211.0,105250.0,21.901687700071495,91.24388936051054
4212.0,105275.0,21.901466700055305,91.2438398585029
4213.0,105300.0,21.90124570001831,91.24379035664788
4214.0,105325.0,21.901024699960495,91.24374085494554
4215.0,105350.0,21.90080369988186,91.24369135339577
4216.0,105375.0,21.900582699782404,91.24364185199869
4217.0,105400.0,21.900361699662138,91.24359235075423
4218.0,105425.0,21.900140699521053,91.24354284966239
4219.0,105450.0,21.89991969935915,91.24349334872318
4220.0,105475.0,21.899698699176437,91.24344384793659
4221.0,105500.0,21.899477698972905,91.24339434730263
4222.0,105525.0,21.89925669874855,91.24334484682129
4223.0,105550.0,21.899035698503386,91.24329534649257
4224.0,105575.0,21.89881469823741,91.24324584631643
4225.0,105600.0,21.89859369795061,91.24319634629296
4226.0,105625.0,21.898372697643005,91.24314684642206
4227.0,105650.0,21.898151697314578,91.24309734670373
4228.0,105675.0,21.89793069696534,91.24304784713809
4229.0,105700.0,21.897709696595292,91.242998347725
4230.0,105725.0,21.897488696204427,91.2429488484645
4231.0,105750.0,21.89726769579275,91.24289934935666
4232.0,105775.0,21.897046695360256,91.2428498504014
4233.0,105800.0,21.896825694906948,91.2428003515987
4234.0,105825.0,21.896604694432835,91.24275085294863
4235.0,105850.0,21.896383693937906,91.24270135445113
4236.0,105875.0,21.89616269342216,91.24265185610619
4237.0,105900.0,21.89594169288561,91.24260235791388
4238.0,105925.0,21.895720692328243,91.2425528598742
4239.0,105950.0,21.895499691750064,91.24250336198702
4240.0,105975.0,21.89527869115108,91.24245386425241
4241.0,106000.0,21.895057690531278,91.24240436667048
4242.0,106025.0,21.89483668989067,91.24235486924101
4243.0,106050.0,21.894615689229255,91.24230537196422
4244.0,106075.0,21.894394688547028,91.24225587483994
4245.0,106100.0,21.89417368784399,91.24220637786823
4246.0,106125.0,21.893952687120144,91.24215688104908
4247.0,106150.0,21.893731686375485,91.2421073843825
4248.0,106175.0,21.893510685610018,91.24205788786855
4249.0,106200.0,21.89328968482375,91.24200839150706
4250.0,106225.0,21.89306868401666,91.24195889529818
4251.0,106250.0,21.89284768318877,91.24190939924188
4252.0,106275.0,21.892626682340072,91.24185990333808
4253.0,106300.0,21.892405681470567,91.24181040758685
4254.0,106325.0,21.892184680580243,91.2417609119882
4255.0,106350.0,21.891963679669125,91.2417114165421
4256.0,106375.0,21.89174267873719,91.24166192124846
4257.0,106400.0,21.89152167778446,91.24161242610745
4258.0,106425.0,21.891300676810925,91.241562931119
4259.0,106450.0,21.89107967581657,91.24151343628301
4260.0,106475.0,21.890858674801418,91.24146394159959
4261.0,106500.0,21.89063767376546,91.24141444706873
4262.0,106525.0,21.890416672708696,91.24136495269039
4263.0,106550.0,21.890195671631123,91.24131545846456
4264.0,106575.0,21.889974670532748,91.24126596439129
4265.0,106600.0,21.889753669413572,91.24121647047048
4266.0,106625.0,21.889532668273585,91.24116697670229
4267.0,106650.0,21.889311667112803,91.24111748308655
4268.0,106675.0,21.88909066593121,91.24106798962339
4269.0,106700.0,21.888869664728816,91.24101849631268
4270.0,106725.0,21.888648663505617,91.24096900315453
4271.0,106750.0,21.888427662261616,91.2409195101489
4272.0,106775.0,21.88820666099681,91.24087001729572
4273.0,106800.0,21.88798565971121,91.24082052459511
4274.0,106825.0,21.887764658404798,91.24077103204701
4275.0,106850.0,21.887543657077586,91.24072153965136
4276.0,106875.0,21.887322655729573,91.24067204740828
4277.0,106900.0,21.887101654360762,91.24062255531766
4278.0,106925.0,21.886880652971143,91.24057306337954
4279.0,106950.0,21.88665965156073,91.24052357159394
4280.0,106975.0,21.88643865012951,91.24047407996079
4281.0,107000.0,21.88621764867749,91.24042458848015
4282.0,107025.0,21.885996647204678,91.24037509715203
4283.0,107050.0,21.88577564571106,91.24032560597641
4284.0,107075.0,21.88555464419664,91.24027611495319
4285.0,107100.0,21.88533364266143,91.24022662408254
4286.0,107125.0,21.885112641105408,91.24017713336434
4287.0,107150.0,21.884891639528597,91.2401276427986
4288.0,107175.0,21.88467063793098,91.24007815238537
4289.0,107200.0,21.884449636312567,91.24002866212459
4290.0,107225.0,21.88422863467336,91.23997917201626
4291.0,107250.0,21.88400763301335,91.23992968206045
4292.0,107275.0,21.883786631332548,91.23988019225709
4293.0,107300.0,21.883565629630944,91.23983070260618
4294.0,107325.0,21.883344627908546,91.23978121310773
4295.0,107350.0,21.883123626165343,91.23973172376179
4296.0,107375.0,21.88290262440135,91.23968223456825
4297.0,107400.0,21.882681622616566,91.23963274552722
4298.0,107425.0,21.88246062081098,91.23958325663864
4299.0,107450.0,21.882239618984602,91.23953376790246
4300.0,107475.0,21.88201861713742,91.23948427931879
4301.0,107500.0,21.88179761526945,91.23943479088751
4302.0,107525.0,21.88157661338068,91.23938530260875
4303.0,107550.0,21.88135561147112,91.23933581448239
4304.0,107575.0,21.881134609540762,91.23928632650848
4305.0,107600.0,21.880913607589612,91.23923683868696
4306.0,107625.0,21.880692605617668,91.23918735101796
4307.0,107650.0,21.880471603624926,91.23913786350136
4308.0,107675.0,21.880250601611397,91.2390883761372
4309.0,107700.0,21.880029599577068,91.23903888892545
4310.0,107725.0,21.879808597521947,91.23898940186615
4311.0,107750.0,21.87958759544604,91.23893991495925
4312.0,107775.0,21.87936659334933,91.2388904282048
4313.0,107800.0,21.87914559123184,91.2388409416028
4314.0,107825.0,21.878924589093554,91.2387914551532
4315.0,107850.0,21.878703586934467,91.23874196885595
4316.0,107875.0,21.878482584754604,91.2386924827112
4317.0,107900.0,21.87826158255394,91.23864299671885
4318.0,107925.0,21.878040580332485,91.2385935108789
4319.0,107950.0,21.877819578090243,91.23854402519135
4320.0,107975.0,21.877598575827207,91.23849453965624
4321.0,108000.0,21.87737757354338,91.23844505427348
4322.0,108025.0,21.877156571238775,91.23839556904318
4323.0,108050.0,21.876935568913368,91.23834608396527
4324.0,108075.0,21.876714566567173,91.23829659903976
4325.0,108100.0,21.87649356420019,91.23824711426664
4326.0,108125.0,21.87627256181242,91.23819762964592
4327.0,108150.0,21.87605155940386,91.23814814517755
4328.0,108175.0,21.87583055697451,91.23809866086162
4329.0,108200.0,21.875609554524377,91.23804917669804
4330.0,108225.0,21.875388552053455,91.23799969268691
4331.0,108250.0,21.87516754956174,91.23795020882812
4332.0,108275.0,21.87494654704924,91.23790072512168
4333.0,108300.0,21.874725544515957,91.23785124156768
4334.0,108325.0,21.874504541961883,91.23780175816603
4335.0,108350.0,21.874283539387022,91.23775227491672
4336.0,108375.0,21.874062536791378,91.23770279181986
4337.0,108400.0,21.873841534174947,91.23765330887534
4338.0,108425.0,21.873620531537732,91.23760382608316
4339.0,108450.0,21.873399528879727,91.23755434344338
4340.0,108475.0,21.87317852620094,91.23750486095594
4341.0,108500.0,21.872957523501366,91.2374553786209
4342.0,108525.0,21.87273652078101,91.23740589643819
4343.0,108550.0,21.872515518039865,91.23735641440783
4344.0,108575.0,21.87229451527794,91.2373069325298
4345.0,108600.0,21.87207351249523,91.23725745080418
4346.0,108625.0,21.871852509691735,91.2372079692309
4347.0,108650.0,21.87163150686746,91.23715848780995
4348.0,108675.0,21.871410504022403,91.23710900654135
4349.0,108700.0,21.871189501156554,91.23705952542514
4350.0,108725.0,21.87096849826993,91.23701004446127
4351.0,108750.0,21.87074749536252,91.23696056364969
4352.0,108775.0,21.87052649243433,91.23691108299045
4353.0,108800.0,21.870305489485357,91.23686160248354
4354.0,108825.0,21.8700844865156,91.23681212212898
4355.0,108850.0,21.869863483525062,91.23676264192682
4356.0,108875.0,21.86964248051375,91.23671316187688
4357.0,108900.0,21.869421477481655,91.23666368197934
4358.0,108925.0,21.869200474428773,91.23661420223414
4359.0,108950.0,21.868979471355114,91.23656472264122
4360.0,108975.0,21.868758468260676,91.23651524320064
4361.0,109000.0,21.868537465145458,91.23646576391235
4362.0,109025.0,21.868316462009457,91.2364162847764
4363.0,109050.0,21.868095458852682,91.23636680579273
4364.0,109075.0,21.867874455675125,91.2363173269614
4365.0,109100.0,21.867653452476787,91.23626784828241
4366.0,109125.0,21.867432449257674,91.2362183697557
4367.0,109150.0,21.867211446017784,91.23616889138128
4368.0,109175.0,21.866990442757114,91.2361194131592
4369.0,109200.0,21.866769439475668,91.2360699350894
4370.0,109225.0,21.866548436173442,91.23602045717189
4371.0,109250.0,21.866327432850433,91.23597097940672
4372.0,109275.0,21.866106429506655,91.23592150179383
4373.0,109300.0,21.8658854261421,91.23587202433322
4374.0,109325.0,21.86566442275677,91.2358225470249
4375.0,109350.0,21.865443419350665,91.23577306986886
4376.0,109375.0,21.865222415923775,91.23572359286516
4377.0,109400.0,21.865001412476115,91.23567411601368
4378.0,109425.0,21.864780409007675,91.2356246393145
4379.0,109450.0,21.864559405518463,91.23557516276765
4380.0,109475.0,21.86433840200848,91.23552568637297
4381.0,109500.0,21.86411739847772,91.23547621013068
4382.0,109525.0,21.863896394926183,91.23542673404063
4383.0,109550.0,21.863675391353866,91.2353772581028
4384.0,109575.0,21.86345438776079,91.23532778231731
4385.0,109600.0,21.86323338414693,91.23527830668405
4386.0,109625.0,21.8630123805123,91.23522883120302
4387.0,109650.0,21.862791376856897,91.23517935587432
4388.0,109675.0,21.86257037318072,91.23512988069785
4389.0,109700.0,21.86234936948377,91.23508040567367
4390.0,109725.0,21.86212836576605,91.23503093080171
4391.0,109750.0,21.861907362027555,91.23498145608198
4392.0,109775.0,21.861686358268287,91.23493198151459
4393.0,109800.0,21.861465354488256,91.23488250709937
4394.0,109825.0,21.861244350687443,91.23483303283643
4395.0,109850.0,21.861023346865867,91.23478355872572
4396.0,109875.0,21.860802343023515,91.2347340847673
4397.0,109900.0,21.86058133916039,91.23468461096104
4398.0,109925.0,21.860360335276503,91.23463513730712
4399.0,109950.0,21.86013933137184,91.23458566380538
4400.0,109975.0,21.85991832744641,91.23453619045586
4401.0,110000.0,21.85969732350021,91.23448671725862
4402.0,110025.0,21.85947631953324,91.23443724421355
4403.0,110050.0,21.8592553155455,91.23438777132077
4404.0,110075.0,21.85903431153699,91.23433829858016
4405.0,110100.0,21.858813307507717,91.23428882599183
4406.0,110125.0,21.85859230345767,91.23423935355567
4407.0,110150.0,21.858371299386857,91.23418988127173
4408.0,110175.0,21.85815029529528,91.23414040914008
4409.0,110200.0,21.857929291182934,91.23409093716054
4410.0,110225.0,21.857708287049817,91.23404146533335
4411.0,110250.0,21.85748728289593,91.23399199365826
4412.0,110275.0,21.85726627872129,91.23394252213541
4413.0,110300.0,21.857045274525873,91.23389305076478
4414.0,110325.0,21.856824270309687,91.23384357954637
4415.0,110350.0,21.856603266072746,91.23379410848008
4416.0,110375.0,21.85638226181503,91.23374463756608
4417.0,110400.0,21.856161257536556,91.23369516680424
4418.0,110425.0,21.855940253237318,91.23364569619463
4419.0,110450.0,21.855719248917303,91.23359622573719
4420.0,110475.0,21.85549824457653,91.23354675543192
4421.0,110500.0,21.855277240214992,91.23349728527887
4422.0,110525.0,21.85505623583269,91.233447815278
4423.0,110550.0,21.854835231429625,91.2333983454293
4424.0,110575.0,21.8546142270058,91.23334887573282
4425.0,110600.0,21.854393222561207,91.23329940618851
4426.0,110625.0,21.854172218095847,91.23324993679637
4427.0,110650.0,21.853951213609733,91.23320046755634
4428.0,110675.0,21.853730209102853,91.2331509984686
4429.0,110700.0,21.85350920457521,91.23310152953297
4430.0,110725.0,21.85328820002681,91.23305206074951
4431.0,110750.0,21.85306719545764,91.23300259211823
4432.0,110775.0,21.8528461908677,91.23295312363916
4433.0,110800.0,21.85262518625702,91.23290365531216
4434.0,110825.0,21.85240418162557,91.23285418713738
4435.0,110850.0,21.852183176973362,91.23280471911477
4436.0,110875.0,21.85196217230039,91.23275525124427
4437.0,110900.0,21.851741167606658,91.232705783526
4438.0,110925.0,21.851520162892168,91.23265631595984
4439.0,110950.0,21.851299158156912,91.2326068485458
4440.0,110975.0,21.851078153400902,91.23255738128398
4441.0,111000.0,21.850857148624133,91.23250791417422
4442.0,111025.0,21.850636143826602,91.23245844721669
4443.0,111050.0,21.850415139008312,91.23240898041126
4444.0,111075.0,21.850194134169268,91.23235951375796
4445.0,111100.0,21.84997312930946,91.23231004725682
4446.0,111125.0,21.8497521244289,91.23226058090779
4447.0,111150.0,21.84953111952758,91.23221111471094
4448.0,111175.0,21.8493101146055,91.23216164866619
4449.0,111200.0,21.849089109662668,91.23211218277356
4450.0,111225.0,21.84886810469908,91.23206271703305
4451.0,111250.0,21.848647099714725,91.2320132514447
4452.0,111275.0,21.848426094709623,91.23196378600846
4453.0,111300.0,21.848205089683763,91.23191432072434
4454.0,111325.0,21.847984084637144,91.23186485559233
4455.0,111350.0,21.84776307956977,91.23181539061244
4456.0,111375.0,21.847542074481648,91.23176592578471
4457.0,111400.0,21.847321069372764,91.23171646110904
4458.0,111425.0,21.847100064243122,91.23166699658549
4459.0,111450.0,21.84687905909273,91.23161753221405
4460.0,111475.0,21.846658053921587,91.23156806799471
4461.0,111500.0,21.846437048729687,91.2315186039275
4462.0,111525.0,21.84621604351703,91.23146914001234
4463.0,111550.0,21.845995038283622,91.23141967624929
4464.0,111575.0,21.84577403302946,91.23137021263835
4465.0,111600.0,21.845553027754548,91.23132074917953
4466.0,111625.0,21.845332022458877,91.23127128587282
4467.0,111650.0,21.845111017142465,91.23122182271817
4468.0,111675.0,21.844890011805287,91.23117235971563
4469.0,111700.0,21.844669006447365,91.23112289686514
4470.0,111725.0,21.844448001068688,91.23107343416672
4471.0,111750.0,21.84422699566926,91.2310239716204
4472.0,111775.0,21.844005990249084,91.23097450922614
4473.0,111800.0,21.843784984808156,91.230925046984
4474.0,111825.0,21.843563979346474,91.23087558489397
4475.0,111850.0,21.84334297386404,91.23082612295593
4476.0,111875.0,21.84312196836086,91.23077666117001
4477.0,111900.0,21.84290096283693,91.23072719953615
4478.0,111925.0,21.842679957292248,91.23067773805434
4479.0,111950.0,21.842458951726826,91.23062827672459
4480.0,111975.0,21.84223794614064,91.23057881554695
4481.0,112000.0,21.842016940533714,91.23052935452131
4482.0,112025.0,21.841795934906035,91.23047989364778
4483.0,112050.0,21.84157492925761,91.23043043292631
4484.0,112075.0,21.841353923588436,91.23038097235684
4485.0,112100.0,21.841132917898516,91.23033151193948
4486.0,112125.0,21.840911912187845,91.23028205167412
4487.0,112150.0,21.840690906456434,91.23023259156082
4488.0,112175.0,21.84046990070427,91.23018313159957
4489.0,112200.0,21.84024889493136,91.23013367179038
4490.0,112225.0,21.840027889137705,91.23008421213319
4491.0,112250.0,21.8398068833233,91.23003475262811
4492.0,112275.0,21.839585877488144,91.22998529327504
4493.0,112300.0,21.839364871632256,91.22993583407396
4494.0,112325.0,21.839143865755617,91.22988637502499
4495.0,112350.0,21.83892285985823,91.22983691612797
4496.0,112375.0,21.8387018539401,91.22978745738305
4497.0,112400.0,21.838480848001222,91.22973799879009
4498.0,112425.0,21.8382598420416,91.22968854034917
4499.0,112450.0,21.838038836061237,91.22963908206032
4500.0,112475.0,21.837817830060132,91.2295896239234
4501.0,112500.0,21.83759682403828,91.2295401659386
4502.0,112525.0,21.83737581799568,91.22949070810574
